sigma,death-seeds,terminal-rules-seeds,cluster,pc1,pc2,death-mean,death-range,terminal-rules-mean,phenotype-activity-per-cell,entropy-early,entropy-middle,entropy-late,entropy-terminal,top1-terminal,top4-terminal,active-rules-terminal,terminal-rule-flux,class4-early,class4-middle,class4-late,class4-terminal,class4-peak,entropy-delta
12536470,120|120|120,34|27|24,1,-1.32609459,-1.98274293,120.000000,0.00000000,28.3333333,0.197592593,0.580770415,0.502025297,0.512898200,0.530021533,0.233333333,0.444444444,28.3333333,0.372222222,0.0193055556,0.00291666667,0.0120596206,0.0111111111,0.0666666667,-0.0678722152
12537406,120|120|120,35|27|23,1,-1.96184947,-0.936583029,120.000000,0.00000000,28.3333333,0.322222222,0.624295538,0.567880778,0.553817740,0.534785715,0.188888889,0.438888889,28.3333333,0.355555556,0.0619444444,0.0358333333,0.0317073171,0.0277777778,0.138888889,-0.0704777983
12540367,120|120|120,30|34|24,1,-2.09284973,-0.572803377,120.000000,0.00000000,29.3333333,0.234537037,0.620327927,0.575674340,0.559829170,0.552071081,0.172222222,0.405555556,29.3333333,0.372222222,0.0484722222,0.0737500000,0.0753387534,0.100000000,0.166666667,-0.0604987568
12564073,120|120|120,18|21|13,1,0.785407408,-1.50844363,120.000000,0.00000000,17.3333333,0.180925926,0.598604375,0.416878488,0.421518316,0.415005476,0.294444444,0.650000000,17.3333333,0.211111111,0.0341666667,0.00902777778,0.00826558266,0.00000000,0.105555556,-0.177086059
12645730,120|102|120,15|1|8,0,4.28801199,-1.60488669,114.000000,18.0000000,8.00000000,0.107222222,0.553652680,0.362298470,0.263142214,0.170422116,0.705555556,0.911111111,8.00000000,0.0722222222,0.0113888889,0.00263888889,0.0119241192,0.0111111111,0.0833333333,-0.290510466
12703645,120|120|120,24|23|26,1,-1.66083814,-0.213180303,120.000000,0.00000000,24.3333333,0.396990741,0.581318016,0.522662584,0.548145262,0.520760270,0.150000000,0.438888889,24.3333333,0.333333333,0.0620833333,0.0488888889,0.0472899729,0.105555556,0.200000000,-0.0331727531
12704563,120|120|120,40|48|31,1,-4.12055201,-0.705752727,120.000000,0.00000000,39.6666667,0.369629630,0.638171056,0.615553015,0.631756733,0.639994144,0.0722222222,0.222222222,39.6666667,0.505555556,0.0730555556,0.0504166667,0.0467479675,0.0500000000,0.183333333,-0.00641432290
12754063,120|120|120,34|33|23,1,-2.47908736,-0.906814972,120.000000,0.00000000,30.0000000,0.293935185,0.659710238,0.630006636,0.594795684,0.534557071,0.233333333,0.444444444,30.0000000,0.427777778,0.0455555556,0.0476388889,0.0542005420,0.0444444444,0.161111111,-0.0649145537
13027654,120|120|120,5|7|13,0,2.89764852,-1.44543074,120.000000,0.00000000,8.33333333,0.213981481,0.558562723,0.425196760,0.324292848,0.252778397,0.472222222,0.900000000,8.33333333,0.0777777778,0.0252777778,0.00138888889,0.00000000,0.00000000,0.0666666667,-0.234269875
13065742,120|120|120,36|30|39,1,-3.08314001,1.37809545,120.000000,0.00000000,35.0000000,0.315648148,0.642877866,0.595553856,0.562249623,0.598905520,0.111111111,0.327777778,35.0000000,0.422222222,0.0752777778,0.182500000,0.188617886,0.138888889,0.388888889,-0.0806282429
13072564,120|120|120,8|32|12,1,-0.152397832,-0.166621530,120.000000,0.00000000,17.3333333,0.422685185,0.633643439,0.563609609,0.458328240,0.390978308,0.333333333,0.694444444,17.3333333,0.294444444,0.0841666667,0.0458333333,0.0436314363,0.0111111111,0.177777778,-0.175315199
13246750,120|120|120,28|30|42,1,-3.26100596,-0.950105081,120.000000,0.00000000,33.3333333,0.289444444,0.653387977,0.643438838,0.618316436,0.592762707,0.105555556,0.316666667,33.3333333,0.444444444,0.0372222222,0.0644444444,0.0659891599,0.0444444444,0.166666667,-0.0350715414
13256704,120|120|120,38|33|28,1,-2.94990312,2.48620184,120.000000,0.00000000,33.0000000,0.403657407,0.657577110,0.612758455,0.554069724,0.581609512,0.138888889,0.333333333,33.0000000,0.366666667,0.0847222222,0.181388889,0.285636856,0.255555556,0.405555556,-0.103507385
13257604,120|120|120,22|29|23,1,-1.81250435,1.36469832,120.000000,0.00000000,24.6666667,0.431712963,0.635575223,0.573116608,0.533392564,0.515459764,0.161111111,0.466666667,24.6666667,0.311111111,0.116388889,0.122638889,0.0892953930,0.194444444,0.283333333,-0.102182659
13264075,120|120|120,23|23|7,1,0.449024505,6.73417526,120.000000,0.00000000,17.6666667,0.343055556,0.636763699,0.508718043,0.402097774,0.359740537,0.483333333,0.711111111,17.6666667,0.200000000,0.115277778,0.347222222,0.534010840,0.605555556,0.683333333,-0.234665925
13275460,120|120|120,24|20|10,1,0.118360196,-1.90473853,120.000000,0.00000000,18.0000000,0.184537037,0.607990686,0.544886187,0.464099586,0.430437859,0.283333333,0.611111111,18.0000000,0.250000000,0.0154166667,0.00138888889,0.00149051491,0.00000000,0.0611111111,-0.143891099
13526407,120|120|120,25|36|28,1,-1.97831497,-1.13809973,120.000000,0.00000000,29.6666667,0.298101852,0.652775138,0.604327586,0.557837990,0.528449586,0.233333333,0.444444444,29.6666667,0.327777778,0.0286111111,0.0345833333,0.0384823848,0.0444444444,0.144444444,-0.0949371488
13546270,120|120|120,33|20|32,1,-1.80091783,-0.339680374,120.000000,0.00000000,28.3333333,0.276620370,0.640415575,0.576202212,0.527401570,0.530123994,0.205555556,0.438888889,28.3333333,0.350000000,0.0433333333,0.0651388889,0.0830623306,0.127777778,0.183333333,-0.113014005
13642507,120|120|120,22|18|5,1,0.945672001,0.00591806000,120.000000,0.00000000,15.0000000,0.229305556,0.617154727,0.497330335,0.396131688,0.365589662,0.388888889,0.716666667,15.0000000,0.238888889,0.0418055556,0.0754166667,0.106368564,0.0944444444,0.216666667,-0.221023040
13650427,120|120|120,26|34|29,1,-2.13410429,3.53620036,120.000000,0.00000000,29.6666667,0.391018519,0.635246059,0.553435719,0.513463450,0.544597258,0.205555556,0.411111111,29.6666667,0.333333333,0.0968055556,0.281527778,0.346341463,0.272222222,0.466666667,-0.121782609
13672540,120|120|120,30|26|40,1,-2.56106625,-1.71846932,120.000000,0.00000000,32.0000000,0.271388889,0.629151771,0.592294793,0.588065883,0.573579174,0.144444444,0.372222222,32.0000000,0.388888889,0.0262500000,0.0161111111,0.0135501355,0.0277777778,0.0833333333,-0.0410858883
13674502,120|120|120,25|32|12,1,-0.212786723,-1.63706139,120.000000,0.00000000,23.0000000,0.154907407,0.624159457,0.513057576,0.472997446,0.432471249,0.344444444,0.616666667,23.0000000,0.316666667,0.0305555556,0.0144444444,0.0180216802,0.0111111111,0.0944444444,-0.151162010
13706425,120|120|120,36|37|41,1,-3.68756283,-0.140147261,120.000000,0.00000000,38.0000000,0.313287037,0.645912120,0.620060276,0.625441593,0.629310756,0.0888888889,0.250000000,38.0000000,0.416666667,0.0633333333,0.0804166667,0.0823848238,0.122222222,0.238888889,-0.0204705269
13706452,120|120|120,43|33|30,1,-3.18885344,-0.993045226,120.000000,0.00000000,35.3333333,0.315648148,0.649628054,0.621708525,0.619516536,0.596046774,0.133333333,0.338888889,35.3333333,0.394444444,0.0458333333,0.0355555556,0.0468834688,0.0666666667,0.150000000,-0.0301115185
14035672,120|120|120,18|31|25,1,-0.852282332,-1.93311291,120.000000,0.00000000,24.6666667,0.166064815,0.575954206,0.456520567,0.495840469,0.516076433,0.166666667,0.461111111,24.6666667,0.333333333,0.0156944444,0.0156944444,0.00907859079,0.0111111111,0.0777777778,-0.0801137364
14067325,120|120|120,1|1|1,0,6.89413404,-0.409645841,120.000000,0.00000000,1.00000000,0.466111111,0.413354774,0.0163663293,-0.00000000,-0.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.0397222222,0.000694444444,0.00000000,0.00000000,0.116666667,-0.413354774
14237560,120|120|120,16|18|18,1,-0.455027316,-0.563972850,120.000000,0.00000000,17.3333333,0.429074074,0.606280244,0.476364647,0.464895902,0.461004459,0.177777778,0.516666667,17.3333333,0.272222222,0.0345833333,0.0409722222,0.0586720867,0.0500000000,0.138888889,-0.141384342
14237605,120|120|120,27|34|17,1,-1.38175685,3.12887459,120.000000,0.00000000,26.0000000,0.418935185,0.643305080,0.584086404,0.485328054,0.483195718,0.316666667,0.533333333,26.0000000,0.300000000,0.0730555556,0.176388889,0.306910569,0.344444444,0.455555556,-0.157977026
14263507,120|120|120,16|17|26,1,0.0362469152,0.551573512,120.000000,0.00000000,19.6666667,0.211527778,0.570409863,0.488432379,0.439813942,0.442631846,0.261111111,0.605555556,19.6666667,0.266666667,0.0765277778,0.0962500000,0.138753388,0.133333333,0.250000000,-0.130595921
14302657,120|120|120,18|22|18,1,0.702942928,-1.52281177,120.000000,0.00000000,19.3333333,0.204259259,0.538037104,0.342124607,0.395107522,0.458560486,0.238888889,0.561111111,19.3333333,0.222222222,0.0375000000,0.00347222222,0.00569105691,0.00000000,0.111111111,-0.142929581
14307562,120|120|120,7|6|7,0,3.62779324,-1.30727787,120.000000,0.00000000,6.66666667,0.196342593,0.536125800,0.288704276,0.258024894,0.243127960,0.455555556,0.950000000,6.66666667,0.100000000,0.0279166667,0.00263888889,0.00176151762,0.00000000,0.0944444444,-0.278100906
14326750,120|120|120,31|24|29,1,-1.39967355,-1.90985820,120.000000,0.00000000,28.0000000,0.203472222,0.601615873,0.516504586,0.534811000,0.523418353,0.205555556,0.472222222,28.0000000,0.344444444,0.0220833333,0.00666666667,0.0105691057,0.00555555556,0.0777777778,-0.0668048729
14357026,120|120|120,13|13|17,1,0.730823125,1.07868695,120.000000,0.00000000,14.3333333,0.433379630,0.572520916,0.518365414,0.433925460,0.353830002,0.405555556,0.744444444,14.3333333,0.172222222,0.111805556,0.0870833333,0.0814363144,0.105555556,0.272222222,-0.138595457
14362057,120|120|120,25|23|10,1,0.353313033,-1.66048839,120.000000,0.00000000,19.3333333,0.275000000,0.546225168,0.428376885,0.418652528,0.442099533,0.250000000,0.600000000,19.3333333,0.255555556,0.0145833333,0.00680555556,0.0107046070,0.0111111111,0.0666666667,-0.127572641
14520736,120|120|120,23|36|36,1,-2.06074271,-0.733655423,120.000000,0.00000000,31.6666667,0.196296296,0.569702103,0.492042126,0.576940800,0.566439106,0.138888889,0.394444444,31.6666667,0.355555556,0.0783333333,0.0431944444,0.0418699187,0.0833333333,0.177777778,0.00723869781
14530672,120|120|120,9|31|21,1,-0.911155017,-1.22506489,120.000000,0.00000000,20.3333333,0.234444444,0.630631912,0.581717933,0.529352130,0.474999141,0.172222222,0.505555556,20.3333333,0.261111111,0.0455555556,0.0315277778,0.0207317073,0.0166666667,0.122222222,-0.101279781
14530726,120|120|120,33|40|44,1,-3.66488220,-0.552596066,120.000000,0.00000000,39.0000000,0.339814815,0.621219520,0.603129344,0.603791111,0.630785029,0.0833333333,0.261111111,39.0000000,0.450000000,0.0662500000,0.0830555556,0.0700542005,0.0611111111,0.166666667,-0.0174284094
14570632,120|120|120,31|25|21,1,-1.03568825,-1.86502169,120.000000,0.00000000,25.6666667,0.166388889,0.547906826,0.522800226,0.531232606,0.514689701,0.200000000,0.472222222,25.6666667,0.300000000,0.0244444444,0.0152777778,0.0192411924,0.00000000,0.0888888889,-0.0166742191
14572306,120|120|120,26|14|27,1,-0.101419672,2.34901924,120.000000,0.00000000,22.3333333,0.243703704,0.575929940,0.423310806,0.431724725,0.448642955,0.244444444,0.611111111,22.3333333,0.261111111,0.106666667,0.200277778,0.251355014,0.227777778,0.355555556,-0.144205215
14625730,120|120|120,22|24|37,1,-0.873032217,-2.04870879,120.000000,0.00000000,27.6666667,0.157500000,0.551629010,0.493042394,0.511880366,0.517494506,0.211111111,0.488888889,27.6666667,0.266666667,0.0130555556,0.00388888889,0.00894308943,0.0222222222,0.0611111111,-0.0397486439
14650723,120|120|120,19|20|23,1,-1.09300853,-0.422358714,120.000000,0.00000000,20.6666667,0.312685185,0.600033704,0.577866043,0.521114197,0.497507532,0.161111111,0.455555556,20.6666667,0.255555556,0.0590277778,0.0506944444,0.0635501355,0.0722222222,0.172222222,-0.0789195073
14657320,120|120|120,1|2|1,0,6.72967700,-0.416432998,120.000000,0.00000000,1.33333333,0.476157407,0.383807099,0.0302251353,0.0172423688,0.0172423688,0.972222222,1.00000000,1.33333333,0.00000000,0.0387500000,0.00152777778,0.00000000,0.00000000,0.122222222,-0.366564730
14670325,120|120|120,22|24|17,1,-0.716944980,-1.76922566,120.000000,0.00000000,21.0000000,0.179305556,0.584238413,0.538217678,0.515851297,0.487741320,0.194444444,0.477777778,21.0000000,0.283333333,0.0263888889,0.0144444444,0.00934959350,0.00000000,0.0944444444,-0.0683871160
14670352,120|120|120,34|26|27,1,-2.04580922,-2.10402636,120.000000,0.00000000,29.0000000,0.181759259,0.616828270,0.591089594,0.577259016,0.561262019,0.127777778,0.372222222,29.0000000,0.327777778,0.0137500000,0.0111111111,0.0102981030,0.00555555556,0.0611111111,-0.0395692538
14670523,120|120|120,11|11|10,0,2.35008805,-1.44126920,120.000000,0.00000000,10.6666667,0.0741666667,0.544377785,0.380378416,0.327596482,0.343614087,0.350000000,0.738888889,10.6666667,0.144444444,0.0154166667,0.0348611111,0.00989159892,0.0277777778,0.122222222,-0.216781303
14705263,120|120|120,28|17|33,1,-0.653828387,-1.38326581,120.000000,0.00000000,26.0000000,0.189166667,0.564394240,0.430376478,0.460709314,0.510245591,0.216666667,0.477777778,26.0000000,0.327777778,0.0500000000,0.0136111111,0.0134146341,0.0333333333,0.122222222,-0.103684926
14752306,120|120|120,22|20|21,1,-0.498043236,1.76684921,120.000000,0.00000000,21.0000000,0.226944444,0.579276602,0.488872503,0.467086852,0.473591366,0.205555556,0.544444444,21.0000000,0.272222222,0.148472222,0.149861111,0.160704607,0.161111111,0.333333333,-0.112189751
15024367,120|120|120,43|42|37,1,-4.03002473,-1.48412250,120.000000,0.00000000,40.6666667,0.230879630,0.642395453,0.614077806,0.635367092,0.646598154,0.0722222222,0.216666667,40.6666667,0.522222222,0.0376388889,0.0487500000,0.0352303523,0.0500000000,0.122222222,-0.00702836108
15062437,120|120|120,17|22|20,1,-0.514180644,5.75791617,120.000000,0.00000000,19.6666667,0.374259259,0.550968977,0.441162335,0.449991833,0.466525189,0.233333333,0.538888889,19.6666667,0.250000000,0.199305556,0.397638889,0.397425474,0.344444444,0.577777778,-0.100977144
15063472,120|120|99,13|12|1,0,4.14529529,1.95248631,113.000000,21.0000000,8.66666667,0.240046296,0.563621837,0.387235393,0.185173715,0.180530224,0.722222222,0.900000000,8.66666667,0.100000000,0.126527778,0.200972222,0.125474255,0.116666667,0.333333333,-0.378448123
15236047,120|120|120,32|40|35,1,-3.50565458,-1.20799518,120.000000,0.00000000,35.6666667,0.285231481,0.660990106,0.627642962,0.623005320,0.607122505,0.0944444444,0.316666667,35.6666667,0.483333333,0.0447222222,0.0345833333,0.0479674797,0.0444444444,0.138888889,-0.0379847858
15264703,120|120|120,37|6|12,1,0.449930658,-0.564619558,120.000000,0.00000000,18.3333333,0.214027778,0.619570695,0.549509550,0.437591424,0.364505705,0.438888889,0.688888889,18.3333333,0.272222222,0.0676388889,0.0613888889,0.0295392954,0.0277777778,0.183333333,-0.181979270
15267430,120|120|120,14|18|32,1,-0.664315999,4.17649703,120.000000,0.00000000,21.3333333,0.376666667,0.573623420,0.421628349,0.447492471,0.486471593,0.161111111,0.505555556,21.3333333,0.244444444,0.143333333,0.376388889,0.311111111,0.166666667,0.550000000,-0.126130948
15276034,120|120|120,28|27|29,1,-1.77145433,-0.318806446,120.000000,0.00000000,28.0000000,0.227175926,0.637100256,0.546714070,0.545536864,0.539297969,0.166666667,0.433333333,28.0000000,0.327777778,0.0713888889,0.0712500000,0.0704607046,0.0777777778,0.211111111,-0.0915633918
15307426,120|120|120,33|23|34,1,-2.45479734,1.97018802,120.000000,0.00000000,30.0000000,0.474583333,0.577207212,0.533132668,0.557857949,0.558708328,0.144444444,0.388888889,30.0000000,0.350000000,0.151527778,0.186944444,0.130894309,0.133333333,0.338888889,-0.0193492635
15327604,120|120|120,7|8|6,0,3.39308321,2.31632836,120.000000,0.00000000,7.00000000,0.223981481,0.552028853,0.382444616,0.260894796,0.206928979,0.627777778,0.933333333,7.00000000,0.111111111,0.101111111,0.165277778,0.245663957,0.161111111,0.366666667,-0.291134057
15370642,120|120|120,38|39|42,1,-3.64755284,-1.01931936,120.000000,0.00000000,39.6666667,0.241388889,0.640888820,0.621166030,0.617652880,0.638334172,0.0888888889,0.238888889,39.6666667,0.422222222,0.0427777778,0.0736111111,0.0355013550,0.0611111111,0.188888889,-0.0232359400
15372604,120|120|120,33|32|40,1,-3.36768543,-0.493527469,120.000000,0.00000000,35.0000000,0.338194444,0.653694141,0.609930953,0.619738677,0.612798824,0.100000000,0.261111111,35.0000000,0.388888889,0.0429166667,0.0541666667,0.0844173442,0.122222222,0.177777778,-0.0339554640
15420637,120|120|120,33|29|22,1,-1.75129638,-1.73464587,120.000000,0.00000000,28.0000000,0.225370370,0.635425210,0.553226384,0.527026602,0.543940650,0.161111111,0.400000000,28.0000000,0.361111111,0.0286111111,0.00527777778,0.00826558266,0.0166666667,0.100000000,-0.108398608
15423706,120|120|120,41|31|36,1,-3.06088790,0.310507328,120.000000,0.00000000,36.0000000,0.278055556,0.589869937,0.572330642,0.585246848,0.605491707,0.105555556,0.322222222,36.0000000,0.422222222,0.103333333,0.123055556,0.104607046,0.0500000000,0.288888889,-0.00462308898
15473206,120|120|120,26|19|34,1,-1.48555379,-0.154524607,120.000000,0.00000000,26.3333333,0.190833333,0.599870539,0.508245473,0.545994597,0.531135135,0.150000000,0.433333333,26.3333333,0.316666667,0.0504166667,0.0809722222,0.114363144,0.127777778,0.216666667,-0.0538759428
15627304,120|120|120,19|26|20,1,-0.369425221,1.40163029,120.000000,0.00000000,21.6666667,0.318564815,0.565982047,0.432119995,0.453558249,0.478817222,0.200000000,0.538888889,21.6666667,0.233333333,0.116944444,0.183472222,0.127913279,0.0944444444,0.311111111,-0.112423798
15640723,120|118|120,17|2|12,0,3.08786864,-0.419645117,119.333333,2.00000000,10.3333333,0.195879630,0.587306580,0.406467824,0.271069620,0.228206223,0.655555556,0.794444444,10.3333333,0.111111111,0.0615277778,0.0554166667,0.0443089431,0.0333333333,0.150000000,-0.316236960
15643270,120|120|120,1|1|1,0,6.82910427,-0.405896250,120.000000,0.00000000,1.00000000,0.454398148,0.457138885,0.0261164475,-0.00000000,-0.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.0386111111,0.00263888889,0.00000000,0.00000000,0.116666667,-0.457138885
15674203,120|120|120,22|31|25,1,-1.10122915,-1.49169998,120.000000,0.00000000,26.0000000,0.138796296,0.596486240,0.506877883,0.517135222,0.520745299,0.216666667,0.438888889,26.0000000,0.322222222,0.0551388889,0.00708333333,0.00650406504,0.0111111111,0.155555556,-0.0793510181
15702346,120|120|120,27|21|33,1,-1.86703953,3.99737564,120.000000,0.00000000,27.0000000,0.430972222,0.606294188,0.502129809,0.508242821,0.520367426,0.216666667,0.450000000,27.0000000,0.355555556,0.212500000,0.307777778,0.222628726,0.194444444,0.488888889,-0.0980513673
15704263,120|120|120,35|26|41,1,-3.22107553,0.633771430,120.000000,0.00000000,34.0000000,0.360879630,0.629351911,0.607266509,0.599959147,0.597113167,0.116666667,0.305555556,34.0000000,0.411111111,0.0901388889,0.103611111,0.122086721,0.150000000,0.261111111,-0.0293927647
15720364,120|120|120,24|32|19,1,-1.52069185,2.38100162,120.000000,0.00000000,25.0000000,0.311759259,0.551270501,0.465168076,0.552531405,0.514064907,0.161111111,0.483333333,25.0000000,0.333333333,0.142361111,0.259722222,0.156097561,0.138888889,0.433333333,0.00126090418
15726304,120|120|120,15|28|28,1,-0.726143920,0.402431386,120.000000,0.00000000,23.6666667,0.293379630,0.588791472,0.461215241,0.493710752,0.473769436,0.227777778,0.550000000,23.6666667,0.283333333,0.103888889,0.118750000,0.0630081301,0.0500000000,0.266666667,-0.0950807205
15743602,120|120|120,8|8|6,0,2.93573981,1.13254458,120.000000,0.00000000,7.33333333,0.130138889,0.553829442,0.421327357,0.320830366,0.259336303,0.516666667,0.894444444,7.33333333,0.100000000,0.0820833333,0.130277778,0.165989160,0.111111111,0.305555556,-0.232999076
15760243,120|120|120,21|23|24,1,-0.724327630,5.97670823,120.000000,0.00000000,22.6666667,0.343564815,0.609027141,0.469856404,0.452129150,0.464350673,0.261111111,0.594444444,22.6666667,0.277777778,0.109444444,0.422083333,0.477913279,0.455555556,0.644444444,-0.156897991
16027354,120|120|120,15|21|11,1,0.745109983,-0.652475908,120.000000,0.00000000,15.6666667,0.321064815,0.592371714,0.519365424,0.440423309,0.374626854,0.416666667,0.700000000,15.6666667,0.177777778,0.0448611111,0.0334722222,0.0554200542,0.0277777778,0.144444444,-0.151948405
16037524,120|120|120,4|4|4,0,3.69530828,-0.570103587,120.000000,0.00000000,4.00000000,0.488611111,0.527577754,0.313045302,0.229529726,0.205854792,0.483333333,1.00000000,4.00000000,0.0722222222,0.0356944444,0.0145833333,0.00149051491,0.00000000,0.111111111,-0.298048028
16057243,120|120|120,29|28|26,1,-1.69644499,6.62378359,120.000000,0.00000000,27.6666667,0.440648148,0.563528416,0.396208155,0.494152574,0.529668033,0.183333333,0.466666667,27.6666667,0.327777778,0.251666667,0.534027778,0.358672087,0.272222222,0.677777778,-0.0693758413
16057342,120|120|120,17|20|29,1,-0.607459714,4.16669380,120.000000,0.00000000,22.0000000,0.322592593,0.571524970,0.442618567,0.460002352,0.475680009,0.216666667,0.544444444,22.0000000,0.250000000,0.193472222,0.299166667,0.266124661,0.311111111,0.438888889,-0.111522618
16234570,120|120|120,18|18|16,1,-0.489952084,-0.669468318,120.000000,0.00000000,17.3333333,0.418518519,0.615637707,0.497409239,0.467313812,0.461228660,0.172222222,0.505555556,17.3333333,0.255555556,0.0420833333,0.0434722222,0.0495934959,0.0222222222,0.127777778,-0.148323895
16247053,120|120|120,20|19|19,1,0.575014016,-1.18898886,120.000000,0.00000000,19.3333333,0.305138889,0.534817751,0.353618214,0.412840405,0.451632229,0.272222222,0.566666667,19.3333333,0.200000000,0.0288888889,0.0220833333,0.0314363144,0.0333333333,0.0888888889,-0.121977346
16274035,120|120|120,14|6|13,0,2.52908239,5.67959136,120.000000,0.00000000,11.0000000,0.242546296,0.492343321,0.253576115,0.282711937,0.303919387,0.394444444,0.861111111,11.0000000,0.155555556,0.173750000,0.383333333,0.394715447,0.377777778,0.583333333,-0.209631384
16275430,120|120|120,12|12|13,0,2.14648110,-1.82270946,120.000000,0.00000000,12.3333333,0.0885648148,0.498037007,0.333449643,0.382012793,0.344386042,0.388888889,0.755555556,12.3333333,0.183333333,0.0193055556,0.000277777778,0.00108401084,0.00000000,0.0944444444,-0.116024214
16357402,120|120|120,34|25|35,1,-2.36438542,-0.734930930,120.000000,0.00000000,31.3333333,0.235462963,0.576932441,0.555273768,0.596305532,0.570668067,0.150000000,0.366666667,31.3333333,0.361111111,0.0827777778,0.0552777778,0.0468834688,0.0333333333,0.183333333,0.0193730915
16372450,120|120|120,12|16|9,0,1.94197668,-1.83358816,120.000000,0.00000000,12.3333333,0.175416667,0.568310524,0.479727622,0.380155120,0.305625352,0.416666667,0.822222222,12.3333333,0.144444444,0.00638888889,0.000277777778,0.00203252033,0.00000000,0.0500000000,-0.188155404
16430725,120|120|120,24|29|19,1,-1.52732793,-0.947805396,120.000000,0.00000000,24.0000000,0.242870370,0.599721981,0.569403757,0.541932466,0.519480910,0.138888889,0.427777778,24.0000000,0.333333333,0.0550000000,0.0401388889,0.0310298103,0.0611111111,0.144444444,-0.0577895145
16432570,120|120|120,4|4|4,0,3.67554615,-0.917461622,120.000000,0.00000000,4.00000000,0.459027778,0.548861482,0.330539788,0.224514505,0.213665118,0.444444444,1.00000000,4.00000000,0.0611111111,0.0162500000,0.00305555556,0.00000000,0.00000000,0.0777777778,-0.324346976
16452703,120|120|120,20|20|37,1,-1.67276121,-0.191454324,120.000000,0.00000000,25.6666667,0.318194444,0.602517255,0.542521995,0.548988884,0.532050261,0.127777778,0.411111111,25.6666667,0.277777778,0.0744444444,0.0669444444,0.0547425474,0.0944444444,0.194444444,-0.0535283704
16475023,120|31|120,1|1|1,0,9.12991297,-1.50629134,90.3333333,89.0000000,1.00000000,0.0688888889,0.405896617,0.00767096649,-0.00000000,-0.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.0398611111,0.00000000,0.00000000,0.00000000,0.105555556,-0.405896617
16502437,120|120|120,21|14|9,1,0.615860279,6.93393927,120.000000,0.00000000,14.6666667,0.441851852,0.499519276,0.331435057,0.391925503,0.416497100,0.288888889,0.600000000,14.6666667,0.166666667,0.194027778,0.494305556,0.421680217,0.338888889,0.750000000,-0.107593774
16527043,120|120|120,29|33|14,1,-0.661081536,-0.102562376,120.000000,0.00000000,25.3333333,0.253425926,0.580843447,0.472612648,0.481154103,0.490787173,0.222222222,0.527777778,25.3333333,0.244444444,0.0465277778,0.102222222,0.107317073,0.0555555556,0.238888889,-0.0996893441
16530724,120|120|120,31|28|24,1,-2.14439889,0.657422860,120.000000,0.00000000,27.6666667,0.356157407,0.607467979,0.549144283,0.553616343,0.542235126,0.155555556,0.422222222,27.6666667,0.388888889,0.0813888889,0.127083333,0.127100271,0.0555555556,0.327777778,-0.0538516363
16532407,120|120|120,39|41|37,1,-3.80380203,-1.24719586,120.000000,0.00000000,39.0000000,0.269814815,0.647692294,0.613206135,0.645122303,0.632341678,0.0833333333,0.255555556,39.0000000,0.455555556,0.0433333333,0.0497222222,0.0363143631,0.0500000000,0.144444444,-0.00256999140
16537204,120|120|120,19|18|12,1,-0.0965406368,-0.216190990,120.000000,0.00000000,16.3333333,0.336481481,0.596778468,0.517173657,0.470874617,0.433836282,0.227777778,0.588888889,16.3333333,0.227777778,0.0812500000,0.0511111111,0.0672086721,0.0277777778,0.172222222,-0.125903851
16543702,120|120|120,15|16|19,1,0.227995317,1.44189430,120.000000,0.00000000,16.6666667,0.192731481,0.555935249,0.486917122,0.469378586,0.432712137,0.250000000,0.583333333,16.6666667,0.188888889,0.0788888889,0.153194444,0.141598916,0.261111111,0.311111111,-0.0865566627
16703245,120|120|120,23|25|21,1,-1.21366784,3.09633313,120.000000,0.00000000,23.0000000,0.425601852,0.563706720,0.494810287,0.501894816,0.490892639,0.211111111,0.516666667,23.0000000,0.305555556,0.132222222,0.275694444,0.234010840,0.216666667,0.394444444,-0.0618119044
16703524,120|120|119,10|13|11,0,2.37086082,8.41644143,119.666667,1.00000000,11.3333333,0.227175926,0.475065392,0.326724706,0.324743175,0.285845842,0.527777778,0.838888889,11.3333333,0.122222222,0.121111111,0.530000000,0.631571816,0.705555556,0.772222222,-0.150322217
16724350,120|120|120,19|16|27,1,-0.153215749,-1.85668052,120.000000,0.00000000,20.6666667,0.222962963,0.561357351,0.484870680,0.475027515,0.464738956,0.272222222,0.533333333,20.6666667,0.261111111,0.0119444444,0.00555555556,0.00650406504,0.00555555556,0.0722222222,-0.0863298360
16724503,120|120|120,39|35|39,1,-3.58974960,-0.758965337,120.000000,0.00000000,37.6666667,0.315509259,0.624326369,0.629544000,0.618272533,0.629563900,0.0666666667,0.238888889,37.6666667,0.394444444,0.0590277778,0.0376388889,0.0567750678,0.0666666667,0.200000000,-0.00605383538
16730425,120|120|120,21|24|22,1,-0.837189654,-1.58372673,120.000000,0.00000000,22.3333333,0.130416667,0.593543947,0.548367465,0.536364960,0.479160923,0.205555556,0.527777778,22.3333333,0.311111111,0.0431944444,0.0138888889,0.0139566396,0.0111111111,0.127777778,-0.0571789868
